timestamp;x;y;theta
1677056093585;0.7269;-0.8558;0
1677056093606;0.7269;-0.8558;0
1677056093619;0.7269;-0.8558;0
1677056093646;0.7269;-0.8558;0
1677056093663;0.7269;-0.8558;0
1677056093684;0.7269;-0.8558;0
1677056093701;0.7269;-0.8558;0
1677056093719;0.7269;-0.8558;0
1677056093746;0.7269;-0.8558;0
1677056093763;0.7269;-0.8558;0
1677056093783;0.7269;-0.8558;0
1677056093801;0.7269;-0.8558;0
1677056093818;0.7269;-0.8558;0
1677056093850;0.7269;-0.8558;0
1677056093862;0.7269;-0.8558;0
1677056093884;0.7269;-0.8558;0
1677056093901;0.7269;-0.8558;0
1677056093918;0.7269;-0.8558;0
1677056093945;0.7269;-0.8558;0
1677056093960;0.7269;-0.8558;0
1677056093987;0.7269;-0.8558;0
1677056094006;0.7269;-0.8558;0
1677056094022;0.7269;-0.8558;0
1677056094040;0.7269;-0.8558;0
1677056094059;0.7269;-0.8558;0
1677056094087;0.7269;-0.8558;0
1677056094103;0.7269;-0.8558;0
1677056094124;0.7269;-0.8558;0
1677056094139;0.7269;-0.8558;0
1677056094172;0.7269;-0.8558;0
1677056094187;0.7269;-0.8558;0
1677056094204;0.7269;-0.8558;0
1677056094220;0.7269;-0.8558;0
1677056094238;0.7269;-0.8558;0
1677056094266;0.7269;-0.8558;0
1677056094285;0.7269;-0.8558;0
1677056094304;0.7269;-0.8558;0
1677056094320;0.7269;-0.8558;0
1677056094338;0.7269;-0.8558;0
1677056094359;0.7269;-0.8558;0
1677056094386;0.7269;-0.8558;0
1677056094402;0.7269;-0.8558;0
1677056094420;0.7269;-0.8558;0
1677056094446;0.7269;-0.8558;0
1677056094460;0.7269;-0.8558;0
1677056094483;0.7269;-0.8558;0
1677056094499;0.7269;-0.8558;0
1677056094519;0.7269;-0.8558;0
1677056094540;0.7269;-0.8558;0
1677056094565;0.7269;-0.8558;0
1677056094580;0.7269;-0.8558;0
1677056094602;0.7269;-0.8558;0
1677056094619;0.7269;-0.8558;0
1677056094645;0.7269;-0.8558;0
1677056094666;0.7269;-0.8558;0
1677056094681;0.7269;-0.8558;0
1677056094702;0.7269;-0.8558;0
