timestamp;message
1677056454414;setting manual 0 0
1677056455411;setting manual 0 0
1677056456389;
1677056456406;
1677056457405;
1677056458411;
1677056459406;
1677056460406;
1677056461407;setting manual 0 0
1677056462406;setting manual 0 0
1677056463406;setting manual 0 0
