timestamp;x;y;theta
1677056164816;0.7269;-0.8558;0
1677056164833;0.7269;-0.8558;0
1677056164851;0.7269;-0.8558;0
1677056164878;0.7269;-0.8558;0
1677056164897;0.7269;-0.8558;0
1677056164917;0.7269;-0.8558;0
1677056164935;0.7269;-0.8558;0
1677056164953;0.7269;-0.8558;0
1677056164977;0.7269;-0.8558;0
1677056164997;0.7269;-0.8558;0
1677056165015;0.7269;-0.8558;0
1677056165034;0.7269;-0.8558;0
1677056165053;0.7269;-0.8558;0
1677056165071;0.7269;-0.8558;0
1677056165093;0.7269;-0.8558;0
1677056165119;0.7269;-0.8558;0
1677056165132;0.7269;-0.8558;0
1677056165152;0.7269;-0.8558;0
1677056165174;0.7269;-0.8558;0
1677056165203;0.7269;-0.8558;0
1677056165218;0.7269;-0.8558;0
1677056165234;0.7269;-0.8558;0
1677056165254;0.7269;-0.8558;0
1677056165272;0.7269;-0.8558;0
1677056165293;0.7269;-0.8558;0
1677056165318;0.7269;-0.8558;0
1677056165337;0.7269;-0.8558;0
1677056165353;0.7269;-0.8558;0
1677056165372;0.7269;-0.8558;0
1677056165402;0.7269;-0.8558;0
1677056165414;0.7269;-0.8558;0
1677056165435;0.7269;-0.8558;0
1677056165452;0.7269;-0.8558;0
1677056165474;0.7269;-0.8558;0
1677056165492;0.7269;-0.8558;0
1677056165518;0.7269;-0.8558;0
1677056165533;0.7269;-0.8558;0
1677056165555;0.7269;-0.8558;0
1677056165571;0.7269;-0.8558;0
1677056165598;0.7269;-0.8558;0
1677056165615;0.7269;-0.8558;0
1677056165634;0.7269;-0.8558;0
1677056165652;0.7269;-0.8558;0
1677056165680;0.7269;-0.8558;0
1677056165692;0.7269;-0.8558;0
1677056165717;0.7269;-0.8558;0
1677056165732;0.7269;-0.8558;0
1677056165751;0.7269;-0.8558;0
1677056165776;0.7269;-0.8558;0
1677056165798;0.7269;-0.8558;0
1677056165814;0.7269;-0.8558;0
1677056165835;0.7269;-0.8558;0
1677056165853;0.7269;-0.8558;0
1677056165871;0.7269;-0.8558;0
1677056165892;0.7269;-0.8558;0
1677056165917;0.7269;-0.8558;0
1677056165935;0.7269;-0.8558;0
1677056165952;0.7269;-0.8558;0
1677056165978;0.7269;-0.8558;0
1677056165997;0.7269;-0.8558;0
1677056166016;0.7269;-0.8558;0
1677056166036;0.7269;-0.8558;0
1677056166052;0.7269;-0.8558;0
1677056166072;0.7269;-0.8558;0
1677056166093;0.7269;-0.8558;0
1677056166117;0.7269;-0.8558;0
1677056166137;0.7269;-0.8558;0
1677056166153;0.7269;-0.8558;0
1677056166172;0.7269;-0.8558;0
1677056166198;0.7269;-0.8558;0
1677056166215;0.7269;-0.8558;0
1677056166236;0.7269;-0.8558;0
1677056166252;0.7269;-0.8558;0
1677056166277;0.7269;-0.8558;0
1677056166297;0.7269;-0.8558;0
1677056166319;0.7269;-0.8558;0
1677056166332;0.7269;-0.8558;0
1677056166353;0.7269;-0.8558;0
1677056166377;0.7269;-0.8558;0
1677056166399;0.7269;-0.8558;0
1677056166416;0.7269;-0.8558;0
1677056166434;0.7269;-0.8558;0
1677056166453;0.7269;-0.8558;0
1677056166476;0.7269;-0.8558;0
1677056166493;0.7269;-0.8558;0
1677056166517;0.7269;-0.8558;0
1677056166536;0.7269;-0.8558;0
1677056166552;0.7269;-0.8558;0
1677056166576;0.7269;-0.8558;0
1677056166600;0.7269;-0.8558;0
1677056166612;0.7269;-0.8558;0
1677056166635;0.7269;-0.8558;0
1677056166654;0.7269;-0.8558;0
1677056166671;0.7269;-0.8558;0
1677056166693;0.7269;-0.8558;0
1677056166717;0.7269;-0.8558;0
1677056166736;0.7269;-0.8558;0
1677056166752;0.7269;-0.8558;0
1677056166772;0.7269;-0.8558;0
1677056166798;0.7269;-0.8558;0
1677056166814;0.7269;-0.8558;0
1677056166835;0.7269;-0.8558;0
1677056166852;0.7269;-0.8558;0
1677056166877;0.7269;-0.8558;0
1677056166893;0.7269;-0.8558;0
1677056166919;0.7269;-0.8558;0
1677056166936;0.7269;-0.8558;0
1677056166952;0.7269;-0.8558;0
1677056166978;0.7269;-0.8558;1.2559999999999996
1677056166998;0.7269;-0.8558;2.512000000000001
1677056167018;0.7269;-0.8558;3.7680000000000047
1677056167036;0.7269;-0.8558;5.024000000000008
1677056167053;0.7269;-0.8558;6.280000000000012
1677056167072;0.7269;-0.8558;7.536000000000016
1677056167094;0.7269;-0.8558;8.792000000000009
1677056167119;0.7269;-0.8558;10.047999999999995
1677056167137;0.7269;-0.8558;11.30399999999998
1677056167154;0.7269;-0.8558;12.559999999999967
1677056167173;0.7269;-0.8558;13.815999999999953
1677056167200;0.7269;-0.8558;15.071999999999939
1677056167215;0.7269;-0.8558;16.327999999999925
1677056167236;0.7269;-0.8558;17.58399999999991
1677056167253;0.7269;-0.8558;18.839999999999897
1677056167271;0.7269;-0.8558;20.095999999999883
1677056167293;0.7269;-0.8558;21.35199999999987
1677056167318;0.7269;-0.8558;22.607999999999855
1677056167335;0.7269;-0.8558;23.86399999999984
1677056167352;0.7269;-0.8558;25.119999999999827
1677056167372;0.7269;-0.8558;26.375999999999813
1677056167400;0.7269;-0.8558;27.6319999999998
1677056167414;0.7269;-0.8558;28.887999999999785
1677056167437;0.7269;-0.8558;30.14399999999977
1677056167451;0.7269;-0.8558;31.399999999999757
1677056167479;0.7269;-0.8558;32.65599999999978
1677056167496;0.7269;-0.8558;33.911999999999836
1677056167517;0.7269;-0.8558;35.16799999999989
1677056167532;0.7269;-0.8558;36.42399999999995
1677056167562;0.7269;-0.8558;37.68000000000001
1677056167572;0.7269;-0.8558;38.936000000000064
1677056167599;0.7269;-0.8558;40.19200000000012
1677056167614;0.7269;-0.8558;41.44800000000018
1677056167633;0.7269;-0.8558;42.704000000000235
1677056167656;0.7269;-0.8558;43.96000000000029
1677056167682;0.7269;-0.8558;45.21600000000035
1677056167695;0.7269;-0.8558;46.472000000000406
1677056167716;0.7269;-0.8558;47.72800000000046
1677056167735;0.7269;-0.8558;48.98400000000052
1677056167758;0.7269;-0.8558;50.24000000000058
