timestamp;x;y;theta
1677056282170;0.7269;-0.8558;0
1677056282190;0.7269;-0.8558;0
1677056282203;0.7269;-0.8558;0
1677056282220;0.7269;-0.8558;0
1677056282239;0.7269;-0.8558;0
1677056282267;0.7269;-0.8558;0
1677056282284;0.7269;-0.8558;0
1677056282303;0.7269;-0.8558;0
1677056282319;0.7269;-0.8558;0
1677056282338;0.7269;-0.8558;0
1677056282367;0.7269;-0.8558;0
1677056282383;0.7269;-0.8558;0
1677056282405;0.7269;-0.8558;0
1677056282419;0.7269;-0.8558;0
1677056282438;0.7269;-0.8558;0
1677056282464;0.7269;-0.8558;0
1677056282483;0.7269;-0.8558;0
1677056282506;0.7269;-0.8558;0
1677056282524;0.7269;-0.8558;0
1677056282538;0.7269;-0.8558;0
1677056282569;0.7269;-0.8558;0
1677056282585;0.7269;-0.8558;0
1677056282609;0.7269;-0.8558;0
1677056282625;0.7269;-0.8558;0
1677056282641;0.7269;-0.8558;0
1677056282657;0.7269;-0.8558;0
1677056282690;0.7269;-0.8558;0
1677056282704;0.7269;-0.8558;0
1677056282722;0.7269;-0.8558;0
1677056282743;0.7269;-0.8558;0
1677056282775;0.7269;-0.8558;0
1677056282778;0.7269;-0.8558;0
1677056282811;0.7269;-0.8558;0
1677056282827;0.7269;-0.8558;0
1677056282846;0.7269;-0.8558;0
1677056282862;0.7269;-0.8558;0
1677056282878;0.7269;-0.8558;0
1677056282908;0.7269;-0.8558;0
1677056282923;0.7269;-0.8558;0
1677056282940;0.7269;-0.8558;0
1677056282957;0.7269;-0.8558;0
1677056282987;0.7269;-0.8558;0
1677056283005;0.7269;-0.8558;0
1677056283021;0.7269;-0.8558;0
1677056283039;0.7269;-0.8558;0
1677056283060;0.7269;-0.8558;0
1677056283088;0.7269;-0.8558;0
1677056283101;0.7269;-0.8558;0
1677056283121;0.7269;-0.8558;0
1677056283141;0.7269;-0.8558;0
1677056283158;0.7269;-0.8558;0
1677056283191;0.7269;-0.8558;0
1677056283205;0.7269;-0.8558;0
1677056283220;0.7269;-0.8558;0
1677056283238;0.7269;-0.8558;0
1677056283266;0.7269;-0.8558;0
1677056283285;0.7269;-0.8558;0
1677056283303;0.7269;-0.8558;0
1677056283320;0.7269;-0.8558;0
1677056283338;0.7269;-0.8558;0
1677056283366;0.7269;-0.8558;0
1677056283388;0.7269;-0.8558;0
1677056283401;0.7269;-0.8558;0
1677056283420;0.7269;-0.8558;0
1677056283440;0.7269;-0.8558;0
1677056283464;0.7269;-0.8558;0
1677056283482;0.7269;-0.8558;0
1677056283506;0.7269;-0.8558;0
1677056283522;0.7269;-0.8558;0
1677056283540;0.7269;-0.8558;0
1677056283558;0.7269;-0.8558;0
1677056283586;0.7269;-0.8558;0
1677056283599;0.7269;-0.8558;0
1677056283619;0.7269;-0.8558;0
1677056283639;0.7269;-0.8558;3.0560000000000005
1677056283660;0.7269;-0.8558;6.112000000000001
1677056283677;0.7269;-0.8558;9.167999999999996
1677056283704;0.7269;-0.8558;12.223999999999979
1677056283721;0.7269;-0.8558;15.279999999999962
1677056283739;0.7269;-0.8558;18.335999999999945
1677056283758;0.7269;-0.8558;21.39199999999993
1677056283786;0.7269;-0.8558;24.44799999999991
1677056283805;0.7269;-0.8558;27.503999999999895
1677056283822;0.7269;-0.8558;30.559999999999878
1677056283840;0.7269;-0.8558;33.615999999999865
1677056283858;0.7269;-0.8558;36.67199999999985
1677056283888;0.7269;-0.8558;39.72799999999983
1677056283905;0.7269;-0.8558;42.783999999999814
1677056283921;0.7269;-0.8558;45.8399999999998
1677056283940;0.7269;-0.8558;48.89599999999978
1677056283958;0.7269;-0.8558;51.951999999999764
1677056283983;0.7269;-0.8558;55.00799999999975
1677056284000;0.7269;-0.8558;58.06399999999973
1677056284021;0.7269;-0.8558;61.11999999999971
1677056284039;0.7269;-0.8558;64.1759999999997
1677056284057;0.7269;-0.8558;67.23199999999969
1677056284082;0.7269;-0.8558;70.28799999999967
1677056284100;0.7269;-0.8558;73.34399999999965
1677056284121;0.7269;-0.8558;76.39999999999964
1677056284137;0.7269;-0.8558;79.45599999999962
1677056284169;0.7269;-0.8558;82.5119999999996
1677056284184;0.7269;-0.8558;85.56799999999959
1677056284207;0.7269;-0.8558;88.62399999999957
1677056284221;0.7269;-0.8558;91.67999999999955
1677056284238;0.7269;-0.8558;94.73599999999954
1677056284264;0.7269;-0.8558;97.79199999999952
1677056284284;0.7269;-0.8558;100.8479999999995
1677056284305;0.7269;-0.8558;103.90399999999948
1677056284321;0.7269;-0.8558;106.95999999999947
1677056284338;0.7269;-0.8558;110.01599999999945
1677056284366;0.7269;-0.8558;113.07199999999943
1677056284382;0.7269;-0.8558;116.12799999999942
1677056284405;0.7269;-0.8558;119.1839999999994
1677056284421;0.7269;-0.8558;122.23999999999938
1677056284437;0.7269;-0.8558;125.29599999999937
1677056284470;0.7269;-0.8558;128.35199999999938
1677056284483;0.7269;-0.8558;131.40799999999965
1677056284502;0.7269;-0.8558;134.4639999999999
1677056284520;0.7269;-0.8558;137.52000000000018
1677056284538;0.7269;-0.8558;140.57600000000045
1677056284565;0.7269;-0.8558;143.63200000000072
1677056284582;0.7269;-0.8558;146.68800000000098
1677056284603;0.7269;-0.8558;149.74400000000125
1677056284620;0.7269;-0.8558;152.80000000000152
1677056284640;0.7269;-0.8558;150.6960000000016
1677056284661;0.7269;-0.8558;148.59200000000166
1677056284679;0.7269;-0.8558;146.48800000000173
1677056284704;0.7269;-0.8558;144.3840000000018
1677056284725;0.7269;-0.8558;142.28000000000188
1677056284739;0.7269;-0.8558;140.17600000000195
1677056284758;0.7269;-0.8558;138.07200000000202
1677056284786;0.7269;-0.8558;135.9680000000021
1677056284804;0.7269;-0.8558;133.86400000000216
