timestamp;x;y;theta
1677142684178;-0.7346;0.5912;0
1677142684191;-0.7346;0.5912;0
1677142684214;-0.7346;0.5912;0
1677142684227;-0.7346;0.5912;0
1677142684244;-0.7346;0.5912;0
1677142684270;-0.7346;0.5912;0
1677142684292;-0.7346;0.5912;0
1677142684307;-0.7346;0.5912;0
1677142684327;-0.7346;0.5912;0
1677142684344;-0.7346;0.5912;0
1677142684375;-0.7346;0.5912;0
1677142684393;-0.7346;0.5912;0
1677142684410;-0.7346;0.5912;0
1677142684427;-0.7346;0.5912;0
1677142684444;-0.7346;0.5912;0
1677142684470;-0.7346;0.5912;0
1677142684493;-0.7346;0.5912;0
1677142684509;-0.7346;0.5912;0
1677142684527;-0.7346;0.5912;0
1677142684544;-0.7346;0.5912;0
1677142684565;-0.7346;0.5912;0
1677142684592;-0.7346;0.5912;0
1677142684611;-0.7346;0.5912;0
1677142684630;-0.7346;0.5912;0
1677142684646;-0.7346;0.5912;0
1677142684663;-0.7346;0.5912;0
1677142684685;-0.7346;0.5912;0
1677142684708;-0.7346;0.5912;0
1677142684725;-0.7346;0.5912;0
1677142684744;-0.7346;0.5912;0
1677142684777;-0.7346;0.5912;0
1677142684794;-0.7346;0.5912;0
1677142684805;-0.7346;0.5912;0
1677142684828;-0.7346;0.5912;0
1677142684844;-0.7346;0.5912;0
1677142684864;-0.7346;0.5912;0
1677142684885;-0.7346;0.5912;0
1677142684910;-0.7346;0.5912;0
1677142684928;-0.7346;0.5912;0
1677142684944;-0.7346;0.5912;0
1677142684964;-0.7346;0.5912;0
1677142684988;-0.7346;0.5912;0
1677142685009;-0.7346;0.5912;0
1677142685028;-0.7346;0.5912;0
1677142685046;-0.7346;0.5912;0
1677142685064;-0.7346;0.5912;0
1677142685095;-0.7346;0.5912;0
1677142685111;-0.7346;0.5912;0
1677142685129;-0.7346;0.5912;0
1677142685146;-0.7346;0.5912;0
1677142685163;-0.7346;0.5912;0
1677142685192;-0.7346;0.5912;0
1677142685209;-0.7346;0.5912;0
1677142685227;-0.7346;0.5912;0
1677142685243;-0.7346;0.5912;0
1677142685271;-0.7346;0.5912;0
1677142685292;-0.7346;0.5912;0
1677142685308;-0.7346;0.5912;0
1677142685327;-0.7346;0.5912;0
1677142685343;-0.7346;0.5912;0
1677142685375;-0.7346;0.5912;0
1677142685391;-0.7346;0.5912;0
1677142685410;-0.7346;0.5912;0
1677142685427;-0.7346;0.5912;0
1677142685444;-0.7346;0.5912;0
1677142685469;-0.7346;0.5912;0
1677142685492;-0.7346;0.5912;0
1677142685508;-0.7346;0.5912;0
1677142685527;-0.7346;0.5912;0
1677142685544;-0.7346;0.5912;0
1677142685575;-0.7346;0.5912;0
1677142685591;-0.7346;0.5912;0
1677142685610;-0.7346;0.5912;0
1677142685627;-0.7346;0.5912;0
1677142685644;-0.7346;0.5912;0
1677142685670;-0.7346;0.5912;0
1677142685694;-0.7346;0.5912;0
1677142685709;-0.7346;0.5912;0
1677142685729;-0.7346;0.5912;0
1677142685744;-0.7346;0.5912;0
1677142685778;-0.7346;0.5912;0
1677142685794;-0.7346;0.5912;0
1677142685814;-0.7346;0.5912;0
1677142685831;-0.7346;0.5912;0
1677142685845;-0.7346;0.5912;0
1677142685864;-0.7346;0.5912;0
1677142685896;-0.7346;0.5912;0
1677142685912;-0.7346;0.5912;0
1677142685931;-0.7346;0.5912;0
1677142685947;-0.7346;0.5912;0
1677142685965;-0.7346;0.5912;0
1677142685995;-0.7346;0.5912;0
1677142686012;-0.7346;0.5912;0
1677142686030;-0.7346;0.5912;0
1677142686050;-0.7346;0.5912;0
1677142686065;-0.7346;0.5912;0
1677142686095;-0.7346;0.5912;0
1677142686112;-0.7346;0.5912;0
1677142686130;-0.7346;0.5912;0
1677142686147;-0.7346;0.5912;0
1677142686163;-0.7346;0.5912;0
1677142686192;-0.7346;0.5912;0
1677142686209;-0.7346;0.5912;0
1677142686226;-0.7346;0.5912;0
1677142686244;-0.7346;0.5912;0
1677142686271;-0.7346;0.5912;0
1677142686293;-0.7346;0.5912;0
1677142686309;-0.7346;0.5912;0
1677142686328;-0.7346;0.5912;0
1677142686344;-0.7346;0.5912;0
1677142686376;-0.7346;0.5912;0
1677142686392;-0.7346;0.5912;0
1677142686410;-0.7346;0.5912;0
1677142686427;-0.7346;0.5912;0
1677142686444;-0.7346;0.5912;0
1677142686471;-0.7346;0.5912;0
1677142686493;-0.7346;0.5912;0
1677142686510;-0.7346;0.5912;0
1677142686529;-0.7346;0.5912;0
1677142686544;-0.7346;0.5912;0
1677142686576;-0.7346;0.5912;0
1677142686591;-0.7346;0.5912;0
1677142686611;-0.7346;0.5912;0
1677142686628;-0.7346;0.5912;0
1677142686644;-0.7346;0.5912;0
1677142686669;-0.7346;0.5912;0
1677142686692;-0.7346;0.5912;0
1677142686709;-0.7346;0.5912;0
1677142686729;-0.7246000000000011;0.5912;0
1677142686745;-0.7146000000000022;0.5912;0
1677142686763;-0.7046000000000033;0.5912;0
1677142686788;-0.6946000000000044;0.5912;0
1677142686813;-0.6846000000000055;0.5912;0
1677142686829;-0.6746000000000066;0.5912;0
1677142686847;-0.6646000000000077;0.5912;0
1677142686864;-0.6546000000000088;0.5912;0
1677142686896;-0.6446000000000099;0.5912;0
1677142686912;-0.634600000000011;0.5912;0
1677142686930;-0.6246000000000121;0.5912;0
1677142686947;-0.6146000000000132;0.5912;0
1677142686964;-0.6046000000000143;0.5912;0
1677142686988;-0.5946000000000154;0.5912;0
1677142687004;-0.5846000000000166;0.5912;0
1677142687029;-0.5746000000000177;0.5912;0
1677142687046;-0.5646000000000188;0.5912;0
1677142687064;-0.5546000000000199;0.5912;0
1677142687096;-0.544600000000021;0.5912;0
1677142687112;-0.5346000000000221;0.5912;0
1677142687130;-0.5246000000000232;0.5912;0
1677142687148;-0.5146000000000243;0.5912;0
1677142687164;-0.5046000000000254;0.5912;0
1677142687188;-0.49460000000002585;0.5912;0
1677142687211;-0.48460000000002584;0.5912;0
1677142687227;-0.47460000000002583;0.5912;0
1677142687245;-0.4646000000000258;0.5912;0
1677142687263;-0.4546000000000258;0.5912;0
1677142687294;-0.4446000000000258;0.5912;0
1677142687309;-0.4346000000000258;0.5912;0
1677142687329;-0.4246000000000258;0.5912;0
1677142687345;-0.4146000000000258;0.5912;0
1677142687363;-0.4046000000000258;0.5912;0
1677142687388;-0.39460000000002576;0.5912;0
1677142687411;-0.38460000000002575;0.5912;0
1677142687427;-0.37460000000002575;0.5912;0
1677142687445;-0.36460000000002574;0.5912;0
1677142687464;-0.35460000000002573;0.5912;0
1677142687493;-0.3446000000000257;0.5912;0
1677142687510;-0.3346000000000257;0.5912;0
1677142687528;-0.3246000000000257;0.5912;0
1677142687545;-0.3146000000000257;0.5912;0
1677142687577;-0.3046000000000257;0.5912;0
1677142687592;-0.2946000000000257;0.5912;0
1677142687612;-0.28460000000002567;0.5912;0
1677142687628;-0.27460000000002566;0.5912;0
1677142687644;-0.26460000000002565;0.5912;0
1677142687669;-0.25460000000002564;0.5912;0
1677142687694;-0.24460000000002563;0.5912;0
