timestamp;x;y;theta
1677142538754;-0.7346;0.5912;0
1677142538773;-0.7346;0.5912;0
1677142538793;-0.7346;0.5912;0
1677142538818;-0.7346;0.5912;0
1677142538834;-0.7346;0.5912;0
1677142538852;-0.7346;0.5912;0
1677142538882;-0.7346;0.5912;0
1677142538900;-0.7346;0.5912;0
1677142538917;-0.7346;0.5912;0
1677142538936;-0.7346;0.5912;0
1677142538953;-0.7346;0.5912;0
1677142538972;-0.7346;0.5912;0
1677142539004;-0.7346;0.5912;0
1677142539018;-0.7346;0.5912;0
1677142539036;-0.7346;0.5912;0
1677142539054;-0.7346;0.5912;0
1677142539074;-0.7346;0.5912;0
1677142539099;-0.7346;0.5912;0
1677142539119;-0.7346;0.5912;0
1677142539136;-0.7346;0.5912;0
1677142539155;-0.7346;0.5912;0
1677142539174;-0.7346;0.5912;0
1677142539200;-0.7346;0.5912;0
1677142539217;-0.7346;0.5912;0
1677142539236;-0.7346;0.5912;0
1677142539252;-0.7346;0.5912;0
1677142539281;-0.7346;0.5912;0
1677142539298;-0.7346;0.5912;0
1677142539316;-0.7346;0.5912;0
1677142539334;-0.7346;0.5912;0
1677142539364;-0.7346;0.5912;0
1677142539373;-0.7346;0.5912;0
1677142539402;-0.7346;0.5912;0
1677142539416;-0.7346;0.5912;0
1677142539437;-0.7346;0.5912;0
1677142539454;-0.7346;0.5912;0
1677142539484;-0.7346;0.5912;0
1677142539495;-0.7346;0.5912;0
1677142539516;-0.7346;0.5912;0
1677142539536;-0.7346;0.5912;0
1677142539552;-0.7346;0.5912;0
1677142539577;-0.7346;0.5912;0
1677142539600;-0.7346;0.5912;0
1677142539618;-0.7346;0.5912;0
1677142539635;-0.7346;0.5912;0
1677142539652;-0.7346;0.5912;0
1677142539683;-0.7346;0.5912;0
1677142539695;-0.7346;0.5912;0
1677142539716;-0.7346;0.5912;0
1677142539737;-0.7346;0.5912;0
1677142539752;-0.7346;0.5912;0
1677142539777;-0.7346;0.5912;0
1677142539801;-0.7346;0.5912;0
1677142539818;-0.7346;0.5912;0
1677142539836;-0.7346;0.5912;0
1677142539853;-0.7346;0.5912;0
1677142539884;-0.7346;0.5912;0
1677142539901;-0.7346;0.5912;0
1677142539916;-0.7346;0.5912;0
1677142539935;-0.7346;0.5912;0
1677142539961;-0.7346;0.5912;0
1677142539977;-0.7346;0.5912;0
1677142540001;-0.7346;0.5912;0
1677142540017;-0.7346;0.5912;0
1677142540037;-0.7346;0.5912;0
1677142540053;-0.7346;0.5912;0
1677142540084;-0.7346;0.5912;0
1677142540101;-0.7346;0.5912;0
1677142540120;-0.7346;0.5912;0
1677142540137;-0.7346;0.5912;0
1677142540154;-0.7346;0.5912;0
1677142540177;-0.7346;0.5912;0
1677142540200;-0.7346;0.5912;0
1677142540220;-0.7346;0.5912;0
1677142540236;-0.7346;0.5912;0
1677142540255;-0.7346;0.5912;0
1677142540282;-0.7346;0.5912;0
1677142540299;-0.7346;0.5912;0
1677142540316;-0.7346;0.5912;0
1677142540337;-0.7346;0.5912;0
1677142540352;-0.7346;0.5912;0
1677142540379;-0.7346;0.5912;0
1677142540400;-0.7346;0.5912;0
1677142540418;-0.7346;0.5912;0
1677142540435;-0.7346;0.5912;0
1677142540452;-0.7346;0.5912;0
1677142540483;-0.7346;0.5912;0
1677142540498;-0.7346;0.5912;0
1677142540517;-0.7346;0.5912;0
1677142540536;-0.7346;0.5912;0
1677142540552;-0.7346;0.5912;0
1677142540578;-0.7346;0.5912;0
1677142540600;-0.7346;0.5912;0
1677142540619;-0.7346;0.5912;0
1677142540634;-0.7346;0.5912;0
1677142540653;-0.7346;0.5912;0
1677142540683;-0.7346;0.5912;0
1677142540696;-0.7346;0.5912;0
1677142540717;-0.7346;0.5912;0
1677142540737;-0.7246000000000011;0.5912;0
1677142540754;-0.7146000000000022;0.5912;0
1677142540777;-0.7046000000000033;0.5912;0
1677142540794;-0.6946000000000044;0.5912;0
1677142540819;-0.6846000000000055;0.5912;0
1677142540834;-0.6746000000000066;0.5912;0
1677142540853;-0.6646000000000077;0.5912;0
1677142540883;-0.6546000000000088;0.5912;0
1677142540900;-0.6446000000000099;0.5912;0
1677142540919;-0.634600000000011;0.5912;0
1677142540935;-0.6246000000000121;0.5912;0
1677142540954;-0.6146000000000132;0.5912;0
1677142540980;-0.6046000000000143;0.5912;0
1677142541004;-0.5946000000000154;0.5912;0
1677142541018;-0.5846000000000166;0.5912;0
1677142541036;-0.5746000000000177;0.5912;0
1677142541054;-0.5646000000000188;0.5912;0
1677142541085;-0.5546000000000199;0.5912;0
1677142541099;-0.544600000000021;0.5912;0
1677142541119;-0.5346000000000221;0.5912;0
1677142541137;-0.5246000000000232;0.5912;0
1677142541154;-0.5146000000000243;0.5912;0
1677142541178;-0.5046000000000254;0.5912;0
1677142541201;-0.49460000000002585;0.5912;0
1677142541216;-0.48460000000002584;0.5912;0
