timestamp;x;y;theta
1677081937659;-0.7346;0.5912;0
1677081937669;-0.7346;0.5912;0
1677081937695;-0.7346;0.5912;0
1677081937714;-0.7346;0.5912;0
1677081937729;-0.7346;0.5912;0
1677081937753;-0.7346;0.5912;0
1677081937776;-0.7346;0.5912;0
1677081937794;-0.7346;0.5912;0
1677081937811;-0.7346;0.5912;0
1677081937830;-0.7346;0.5912;0
1677081937853;-0.7346;0.5912;0
1677081937871;-0.7346;0.5912;0
1677081937894;-0.7346;0.5912;0
1677081937914;-0.7346;0.5912;0
1677081937931;-0.7346;0.5912;0
1677081937950;-0.7346;0.5912;0
1677081937979;-0.7346;0.5912;0
1677081937996;-0.7346;0.5912;0
1677081938013;-0.7346;0.5912;0
1677081938031;-0.7346;0.5912;0
1677081938049;-0.7346;0.5912;0
1677081938070;-0.7346;0.5912;0
1677081938097;-0.7346;0.5912;0
1677081938112;-0.7346;0.5912;0
1677081938130;-0.7346;0.5912;0
1677081938149;-0.7346;0.5912;0
1677081938175;-0.7346;0.5912;0
1677081938190;-0.7346;0.5912;0
1677081938209;-0.7346;0.5912;0
1677081938229;-0.7346;0.5912;0
1677081938256;-0.7346;0.5912;0
1677081938269;-0.7346;0.5912;0
1677081938293;-0.7346;0.5912;0
1677081938308;-0.7346;0.5912;0
1677081938328;-0.7346;0.5912;0
1677081938353;-0.7346;0.5912;0
1677081938375;-0.7346;0.5912;0
1677081938389;-0.7346;0.5912;0
1677081938411;-0.7346;0.5912;0
1677081938428;-0.7346;0.5912;0
1677081938453;-0.7346;0.5912;0
1677081938470;-0.7346;0.5912;0
1677081938491;-0.7346;0.5912;0
1677081938508;-0.7346;0.5912;0
1677081938528;-0.7346;0.5912;0
1677081938549;-0.7346;0.5912;0
1677081938575;-0.7346;0.5912;0
1677081938590;-0.7346;0.5912;0
1677081938611;-0.7346;0.5912;0
1677081938630;-0.7346;0.5912;0
1677081938648;-0.7346;0.5912;0
1677081938670;-0.7346;0.5912;0
1677081938692;-0.7346;0.5912;0
1677081938713;-0.7346;0.5912;0
1677081938737;-0.7346;0.5912;0
1677081938749;-0.7346;0.5912;0
1677081938778;-0.7346;0.5912;0
1677081938796;-0.7346;0.5912;0
1677081938812;-0.7346;0.5912;0
1677081938829;-0.7346;0.5912;0
