timestamp;x;y;theta
1677081991709;-0.7346;0.5912;0
1677081991726;-0.7346;0.5912;0
1677081991744;-0.7346;0.5912;0
1677081991759;-0.7346;0.5912;0
1677081991784;-0.7346;0.5912;0
1677081991806;-0.7346;0.5912;0
1677081991824;-0.7346;0.5912;0
1677081991843;-0.7346;0.5912;0
1677081991858;-0.7346;0.5912;0
1677081991893;-0.7346;0.5912;0
1677081991912;-0.7346;0.5912;0
1677081991926;-0.7346;0.5912;0
1677081991940;-0.7346;0.5912;0
1677081991961;-0.7346;0.5912;0
1677081991981;-0.7346;0.5912;0
1677081992010;-0.7346;0.5912;0
1677081992027;-0.7346;0.5912;0
1677081992043;-0.7346;0.5912;0
1677081992060;-0.7346;0.5912;0
1677081992083;-0.7346;0.5912;0
1677081992109;-0.7346;0.5912;0
1677081992127;-0.7346;0.5912;0
1677081992145;-0.7346;0.5912;0
1677081992159;-0.7346;0.5912;0
1677081992183;-0.7346;0.5912;0
1677081992202;-0.7346;0.5912;0
1677081992226;-0.7346;0.5912;0
1677081992243;-0.7346;0.5912;0
1677081992259;-0.7346;0.5912;0
1677081992281;-0.7346;0.5912;0
1677081992310;-0.7346;0.5912;0
1677081992327;-0.7346;0.5912;0
1677081992346;-0.7346;0.5912;0
1677081992365;-0.7346;0.5912;0
1677081992381;-0.7346;0.5912;0
1677081992398;-0.7346;0.5912;0
1677081992425;-0.7346;0.5912;0
1677081992441;-0.7346;0.5912;0
1677081992461;-0.7346;0.5912;0
1677081992479;-0.7346;0.5912;0
1677081992507;-0.7346;0.5912;0
1677081992523;-0.7346;0.5912;0
1677081992540;-0.7346;0.5912;0
1677081992559;-0.7346;0.5912;0
1677081992584;-0.7346;0.5912;0
1677081992607;-0.7346;0.5912;0
1677081992623;-0.7346;0.5912;0
1677081992642;-0.7346;0.5912;0
1677081992659;-0.7346;0.5912;0
1677081992689;-0.7346;0.5912;0
1677081992703;-0.7346;0.5912;0
1677081992723;-0.7346;0.5912;0
1677081992740;-0.7346;0.5912;0
1677081992759;-0.7346;0.5912;0
1677081992782;-0.7346;0.5912;0
1677081992807;-0.7346;0.5912;0
1677081992823;-0.7346;0.5912;0
1677081992842;-0.7346;0.5912;0
1677081992859;-0.7346;0.5912;0
1677081992890;-0.7346;0.5912;0
1677081992901;-0.7346;0.5912;0
1677081992926;-0.7346;0.5912;0
1677081992939;-0.7346;0.5912;0
1677081992963;-0.7346;0.5912;0
1677081992986;-0.7346;0.5912;0
1677081993008;-0.7346;0.5912;0
1677081993029;-0.7246000000000011;0.5912;0
1677081993042;-0.7146000000000022;0.5912;0
1677081993061;-0.7046000000000033;0.5912;0
1677081993079;-0.6946000000000044;0.5912;0
1677081993109;-0.6846000000000055;0.5912;0
1677081993125;-0.6746000000000066;0.5912;0
1677081993143;-0.6646000000000077;0.5912;0
1677081993160;-0.6546000000000088;0.5912;0
1677081993180;-0.6446000000000099;0.5912;0
1677081993210;-0.634600000000011;0.5912;0
1677081993224;-0.6246000000000121;0.5912;0
1677081993244;-0.6146000000000132;0.5912;0
1677081993261;-0.6046000000000143;0.5912;0
1677081993279;-0.5946000000000154;0.5912;0
1677081993309;-0.5846000000000166;0.5912;0
1677081993324;-0.5746000000000177;0.5912;0
1677081993344;-0.5646000000000188;0.5912;0
1677081993360;-0.5546000000000199;0.5912;0
1677081993383;-0.544600000000021;0.5912;0
1677081993410;-0.5346000000000221;0.5912;0
1677081993425;-0.5246000000000232;0.5912;0
1677081993444;-0.5146000000000243;0.5912;0
1677081993461;-0.5046000000000254;0.5912;0
1677081993481;-0.49460000000002585;0.5912;0
1677081993507;-0.48460000000002584;0.5912;0
1677081993523;-0.47460000000002583;0.5912;0
1677081993543;-0.4646000000000258;0.5912;0
1677081993560;-0.4546000000000258;0.5912;0
1677081993584;-0.4446000000000258;0.5912;0
1677081993605;-0.4346000000000258;0.5912;0
1677081993644;-0.4246000000000258;0.5912;0
1677081993650;-0.4146000000000258;0.5912;0
1677081993660;-0.4046000000000258;0.5912;0
1677081993690;-0.39460000000002576;0.5912;0
1677081993707;-0.38460000000002575;0.5912;0
1677081993725;-0.37460000000002575;0.5912;0
1677081993742;-0.36460000000002574;0.5912;0
1677081993759;-0.35460000000002573;0.5912;0
1677081993785;-0.3446000000000257;0.5912;0
1677081993808;-0.3346000000000257;0.5912;0
1677081993823;-0.3246000000000257;0.5912;0
1677081993842;-0.3146000000000257;0.5912;0
1677081993859;-0.3046000000000257;0.5912;0
1677081993891;-0.2946000000000257;0.5912;0
1677081993906;-0.28460000000002567;0.5912;0
1677081993924;-0.27460000000002566;0.5912;0
1677081993941;-0.26460000000002565;0.5912;0
1677081993959;-0.25460000000002564;0.5912;0
1677081993985;-0.24460000000002563;0.5912;0
